52652d65cf1d4bb49c3364018939d21a,2022-09-12T16:17:33.533874+03:00,1,24687786,9240.0,9240.0,complete,0,1
52652d65cf1d4bb49c3364018939d21a,2022-09-12T16:17:33.533874+03:00,1,24687786,9240.0,9240.0,complete,0,1
2d40f29f839b429e9fcf41eba888e834,2022-10-07T12:38:40.148344+03:00,1,24687786,13440.0,13440.0,complete,0,1
f21305b6a6fd47ccbf7ce49a962911b4,2022-11-29T14:55:51.610535+02:00,1,24687786,5688.0,5688.0,complete,0,2
b3f08b634729443e90e40fb758518705,2023-01-02T10:37:51.773172+02:00,1,24687786,28462.8,28462.8,complete,0,3
fc133d02239e4104845ac0647c7e7931,2023-01-05T13:36:15.183590+02:00,1,24687786,12000.0,12000.0,complete,0,4
fc133d02239e4104845ac0647c7e7931,2023-01-05T13:36:15.183590+02:00,1,24687786,12000.0,12000.0,complete,0,4
5764f52b01ff4783ab3a8f98c891a3f2,2023-01-12T16:12:54.801741+02:00,1,24687786,6000.0,6000.0,complete,0,5
99ca9d74c85d4bc48bbbe3f0e81a865c,2023-01-13T13:25:33.408942+02:00,1,24687786,99960.0,99960.0,complete,0,6
99ca9d74c85d4bc48bbbe3f0e81a865c,2023-01-13T13:25:33.408942+02:00,1,24687786,99960.0,99960.0,complete,0,6
cdb49245eaf84e308aecada4b294c6b0,2023-01-18T09:35:30.641555+02:00,1,24687786,49980.0,49980.0,complete,0,7
cdb49245eaf84e308aecada4b294c6b0,2023-01-18T09:35:30.641555+02:00,1,24687786,49980.0,49980.0,complete,0,7
1eaaa763c6eb470b8b677a559be39c5d,2023-01-18T09:48:50.763131+02:00,1,24687786,49980.0,49980.0,complete,0,8
1eaaa763c6eb470b8b677a559be39c5d,2023-01-18T09:48:50.763131+02:00,1,24687786,49980.0,49980.0,complete,0,8
1eaaa763c6eb470b8b677a559be39c5d,2023-01-18T09:48:50.763131+02:00,1,24687786,49980.0,49980.0,complete,0,8
28e545c471e345149309412fdb7c1415,2023-01-24T08:26:41.443877+02:00,1,24687786,2624.0,2624.0,complete,0,9
784851909d2a4577b90afce946a77fd4,2023-01-31T15:23:13.126070+02:00,1,24687786,23760.0,23760.0,complete,0,10
a56aab016bd14a6cb168439c4f87a4bb,2023-01-31T16:15:35.675321+02:00,1,24687786,10800.0,10800.0,complete,0,4
928dcd052dfa4813b4f9664636cd6c9b,2023-02-08T15:17:03.209789+02:00,1,24687786,7872.0,7872.0,complete,0,9
565a99f02d5a4a729a316140796b5364,2023-03-02T16:07:36.902325+02:00,1,24687786,49140.0,49140.0,complete,0,11
565a99f02d5a4a729a316140796b5364,2023-03-02T16:07:36.902325+02:00,1,24687786,49140.0,49140.0,complete,0,11
e85cc1805fc641f0897a99a80eb0bfbb,2023-04-04T13:19:00.414407+03:00,1,24687786,77000.0,77000.0,complete,0,12
64dc576952494669a7081569e08c29ec,2023-05-08T12:11:33.181254+03:00,1,24687786,99990.0,99990.0,complete,0,13
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
625ddf9d18d84b149ba8d30b23db82e1,2023-03-23T13:57:49.950629+02:00,1,24687786,1302500.0,0.01,complete,1,14
417d484c1d3049a080c7023fd4936bbd,2023-06-08T11:25:05.958692+03:00,1,24687786,34234.2,34234.2,complete,0,11
417d484c1d3049a080c7023fd4936bbd,2023-06-08T11:25:05.958692+03:00,1,24687786,34234.2,34234.2,complete,0,11
417d484c1d3049a080c7023fd4936bbd,2023-06-08T11:25:05.958692+03:00,1,24687786,34234.2,34234.2,complete,0,11
51171abb6d4c4b0bac48e628cbf6f2c0,2023-06-28T16:16:23.708742+03:00,1,24687786,16500.0,16500.0,complete,0,12
9b4a6334ee294d8a92bcb374b94114fc,2022-10-07T22:48:31.896411+03:00,2,19426807,18670490.0,18485500.0,complete,2,15
9385f94d5452420b8b53a0b87827dd6d,2023-07-05T16:20:23.331869+03:00,1,24687786,260000.0,221520.0,complete,2,16
9385f94d5452420b8b53a0b87827dd6d,2023-07-05T16:20:23.331869+03:00,1,24687786,260000.0,221520.0,complete,2,16
a326339b05b74c61b2776acad35e514e,2023-09-15T13:52:39.689501+03:00,1,24687786,14700.0,14700.0,complete,0,17
a326339b05b74c61b2776acad35e514e,2023-09-15T13:52:39.689501+03:00,1,24687786,14700.0,14700.0,complete,0,17
504633f9279a43ffaa309a011c4b6008,2023-10-18T11:58:35.303691+03:00,1,24687786,89427.6,89427.6,complete,0,2
504633f9279a43ffaa309a011c4b6008,2023-10-18T11:58:35.303691+03:00,1,24687786,89427.6,89427.6,complete,0,2
07a3908dc8874c489332533931a34e1d,2023-11-01T09:25:49.335901+02:00,1,24687786,4800.0,4800.0,complete,0,18
